Years,Births,Carrying Capacity,Deaths,Effect of Population Size on Births,Initial Carrying Capacity,Initial Max Crude Birth Rate,Initial Mortality Rate,Initial Population,Max Crude Birth Rate,Mortality Rate,Population,Population Fraction,IP1 Crude Birth Rate.ES,IP1 Crude Birth Rate.Intervention Point,IP1 Crude Birth Rate.SW,IP1 Crude Birth Rate.T1,IP2 Mortality Rate.ES,IP2 Mortality Rate.Intervention Point,IP2 Mortality Rate.SW,IP2 Mortality Rate.T1,IP3 Carrying Capacity.ES,IP3 Carrying Capacity.Intervention Point,IP3 Carrying Capacity.SW,IP3 Carrying Capacity.T1,IP4 Effect of Population Size on Births.ES,IP4 Effect of Population Size on Births.Intervention Point,IP4 Effect of Population Size on Births.SW,IP4 Effect of Population Size on Births.T1
23.810546875,2.84890472716,80,3.07289108153,0.231778596686,80,0.2,0.05,120,0.2,0.05,61.4577122651,0.768221403314,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8115234375,2.8489281933,80,3.07288014554,0.231781330474,80,0.2,0.05,120,0.2,0.05,61.457493562,0.768218669526,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8125,2.84895165559,80,3.07286921123,0.231784063843,80,0.2,0.05,120,0.2,0.05,61.4572748926,0.768215936157,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8134765625,2.84897511405,80,3.07285827859,0.231786796792,80,0.2,0.05,120,0.2,0.05,61.4570562567,0.768213203208,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.814453125,2.84899856866,80,3.07284734763,0.231789529321,80,0.2,0.05,120,0.2,0.05,61.4568376543,0.768210470679,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8154296875,2.84902201943,80,3.07283641836,0.23179226143,80,0.2,0.05,120,0.2,0.05,61.4566190856,0.76820773857,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.81640625,2.84904546637,80,3.07282549076,0.23179499312,80,0.2,0.05,120,0.2,0.05,61.4564005504,0.76820500688,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8173828125,2.84906890946,80,3.07281456484,0.23179772439,80,0.2,0.05,120,0.2,0.05,61.4561820488,0.76820227561,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.818359375,2.84909234871,80,3.0728036406,0.231800455241,80,0.2,0.05,120,0.2,0.05,61.4559635807,0.768199544759,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8193359375,2.84911578412,80,3.07279271803,0.231803185672,80,0.2,0.05,120,0.2,0.05,61.4557451462,0.768196814328,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8203125,2.8491392157,80,3.07278179715,0.231805915684,80,0.2,0.05,120,0.2,0.05,61.4555267453,0.768194084316,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8212890625,2.84916264344,80,3.07277087794,0.231808645277,80,0.2,0.05,120,0.2,0.05,61.4553083778,0.768191354723,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.822265625,2.84918606734,80,3.07275996041,0.23181137445,80,0.2,0.05,120,0.2,0.05,61.455090044,0.76818862555,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8232421875,2.84920948741,80,3.07274904455,0.231814103205,80,0.2,0.05,120,0.2,0.05,61.4548717436,0.768185896795,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.82421875,2.84923290364,80,3.07273813037,0.23181683154,80,0.2,0.05,120,0.2,0.05,61.4546534768,0.76818316846,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8251953125,2.84925631604,80,3.07272721787,0.231819559456,80,0.2,0.05,120,0.2,0.05,61.4544352435,0.768180440544,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.826171875,2.8492797246,80,3.07271630704,0.231822286954,80,0.2,0.05,120,0.2,0.05,61.4542170437,0.768177713046,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8271484375,2.84930312933,80,3.07270539789,0.231825014032,80,0.2,0.05,120,0.2,0.05,61.4539988774,0.768174985968,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.828125,2.84932653023,80,3.07269449041,0.231827740692,80,0.2,0.05,120,0.2,0.05,61.4537807447,0.768172259308,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8291015625,2.8493499273,80,3.07268358461,0.231830466933,80,0.2,0.05,120,0.2,0.05,61.4535626454,0.768169533067,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.830078125,2.84937332053,80,3.07267268048,0.231833192755,80,0.2,0.05,120,0.2,0.05,61.4533445796,0.768166807245,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8310546875,2.84939670994,80,3.07266177803,0.231835918159,80,0.2,0.05,120,0.2,0.05,61.4531265473,0.768164081841,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.83203125,2.84942009551,80,3.07265087726,0.231838643144,80,0.2,0.05,120,0.2,0.05,61.4529085485,0.768161356856,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8330078125,2.84944347726,80,3.07263997815,0.23184136771,80,0.2,0.05,120,0.2,0.05,61.4526905832,0.76815863229,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.833984375,2.84946685518,80,3.07262908072,0.231844091859,80,0.2,0.05,120,0.2,0.05,61.4524726513,0.768155908141,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8349609375,2.84949022927,80,3.07261818497,0.231846815589,80,0.2,0.05,120,0.2,0.05,61.4522547529,0.768153184411,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8359375,2.84951359954,80,3.07260729088,0.2318495389,80,0.2,0.05,120,0.2,0.05,61.452036888,0.7681504611,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8369140625,2.84953696597,80,3.07259639847,0.231852261794,80,0.2,0.05,120,0.2,0.05,61.4518190565,0.768147738206,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.837890625,2.84956032859,80,3.07258550773,0.231854984269,80,0.2,0.05,120,0.2,0.05,61.4516012585,0.768145015731,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8388671875,2.84958368738,80,3.07257461867,0.231857706326,80,0.2,0.05,120,0.2,0.05,61.4513834939,0.768142293674,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.83984375,2.84960704234,80,3.07256373128,0.231860427966,80,0.2,0.05,120,0.2,0.05,61.4511657627,0.768139572034,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8408203125,2.84963039348,80,3.07255284556,0.231863149187,80,0.2,0.05,120,0.2,0.05,61.450948065,0.768136850813,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.841796875,2.8496537408,80,3.07254196151,0.23186586999,80,0.2,0.05,120,0.2,0.05,61.4507304008,0.76813413001,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8427734375,2.8496770843,80,3.07253107913,0.231868590376,80,0.2,0.05,120,0.2,0.05,61.4505127699,0.768131409624,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.84375,2.84970042397,80,3.07252019842,0.231871310344,80,0.2,0.05,120,0.2,0.05,61.4502951725,0.768128689656,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8447265625,2.84972375982,80,3.07250931938,0.231874029894,80,0.2,0.05,120,0.2,0.05,61.4500776085,0.768125970106,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.845703125,2.84974709186,80,3.07249844202,0.231876749027,80,0.2,0.05,120,0.2,0.05,61.4498600778,0.768123250973,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8466796875,2.84977042007,80,3.07248756632,0.231879467742,80,0.2,0.05,120,0.2,0.05,61.4496425806,0.768120532258,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.84765625,2.84979374447,80,3.0724766923,0.23188218604,80,0.2,0.05,120,0.2,0.05,61.4494251168,0.76811781396,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8486328125,2.84981706505,80,3.07246581994,0.23188490392,80,0.2,0.05,120,0.2,0.05,61.4492076864,0.76811509608,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.849609375,2.84984038181,80,3.07245494925,0.231887621383,80,0.2,0.05,120,0.2,0.05,61.4489902893,0.768112378617,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8505859375,2.84986369476,80,3.07244408024,0.231890338429,80,0.2,0.05,120,0.2,0.05,61.4487729257,0.768109661571,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8515625,2.84988700388,80,3.07243321289,0.231893055057,80,0.2,0.05,120,0.2,0.05,61.4485555954,0.768106944943,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8525390625,2.8499103092,80,3.07242234721,0.231895771269,80,0.2,0.05,120,0.2,0.05,61.4483382985,0.768104228731,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.853515625,2.8499336107,80,3.0724114832,0.231898487063,80,0.2,0.05,120,0.2,0.05,61.4481210349,0.768101512937,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8544921875,2.84995690838,80,3.07240062085,0.231901202441,80,0.2,0.05,120,0.2,0.05,61.4479038048,0.768098797559,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.85546875,2.84998020226,80,3.07238976018,0.231903917401,80,0.2,0.05,120,0.2,0.05,61.4476866079,0.768096082599,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8564453125,2.85000349232,80,3.07237890117,0.231906631945,80,0.2,0.05,120,0.2,0.05,61.4474694444,0.768093368055,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.857421875,2.85002677856,80,3.07236804383,0.231909346071,80,0.2,0.05,120,0.2,0.05,61.4472523143,0.768090653929,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8583984375,2.850050061,80,3.07235718816,0.231912059781,80,0.2,0.05,120,0.2,0.05,61.4470352175,0.768087940219,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.859375,2.85007333963,80,3.07234633415,0.231914773075,80,0.2,0.05,120,0.2,0.05,61.446818154,0.768085226925,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8603515625,2.85009661444,80,3.07233548181,0.231917485952,80,0.2,0.05,120,0.2,0.05,61.4466011239,0.768082514048,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.861328125,2.85011988545,80,3.07232463113,0.231920198412,80,0.2,0.05,120,0.2,0.05,61.4463841271,0.768079801588,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8623046875,2.85014315265,80,3.07231378213,0.231922910456,80,0.2,0.05,120,0.2,0.05,61.4461671635,0.768077089544,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.86328125,2.85016641604,80,3.07230293478,0.231925622083,80,0.2,0.05,120,0.2,0.05,61.4459502334,0.768074377917,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8642578125,2.85018967563,80,3.07229208911,0.231928333294,80,0.2,0.05,120,0.2,0.05,61.4457333365,0.768071666706,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.865234375,2.85021293141,80,3.07228124509,0.231931044089,80,0.2,0.05,120,0.2,0.05,61.4455164729,0.768068955911,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8662109375,2.85023618338,80,3.07227040275,0.231933754468,80,0.2,0.05,120,0.2,0.05,61.4452996426,0.768066245532,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8671875,2.85025943155,80,3.07225956207,0.23193646443,80,0.2,0.05,120,0.2,0.05,61.4450828456,0.76806353557,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8681640625,2.85028267591,80,3.07224872305,0.231939173977,80,0.2,0.05,120,0.2,0.05,61.4448660819,0.768060826023,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.869140625,2.85030591647,80,3.07223788569,0.231941883107,80,0.2,0.05,120,0.2,0.05,61.4446493514,0.768058116893,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8701171875,2.85032915323,80,3.07222705,0.231944591822,80,0.2,0.05,120,0.2,0.05,61.4444326543,0.768055408178,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.87109375,2.85035238619,80,3.07221621598,0.23194730012,80,0.2,0.05,120,0.2,0.05,61.4442159904,0.76805269988,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8720703125,2.85037561534,80,3.07220538361,0.231950008003,80,0.2,0.05,120,0.2,0.05,61.4439993597,0.768049991997,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.873046875,2.85039884069,80,3.07219455291,0.231952715471,80,0.2,0.05,120,0.2,0.05,61.4437827624,0.768047284529,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8740234375,2.85042206225,80,3.07218372388,0.231955422522,80,0.2,0.05,120,0.2,0.05,61.4435661982,0.768044577478,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.875,2.85044528,80,3.0721728965,0.231958129158,80,0.2,0.05,120,0.2,0.05,61.4433496674,0.768041870842,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8759765625,2.85046849395,80,3.07216207079,0.231960835378,80,0.2,0.05,120,0.2,0.05,61.4431331697,0.768039164622,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.876953125,2.85049170411,80,3.07215124674,0.231963541183,80,0.2,0.05,120,0.2,0.05,61.4429167053,0.768036458817,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8779296875,2.85051491047,80,3.07214042435,0.231966246573,80,0.2,0.05,120,0.2,0.05,61.4427002742,0.768033753427,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.87890625,2.85053811303,80,3.07212960362,0.231968951547,80,0.2,0.05,120,0.2,0.05,61.4424838762,0.768031048453,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8798828125,2.8505613118,80,3.07211878455,0.231971656106,80,0.2,0.05,120,0.2,0.05,61.4422675115,0.768028343894,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.880859375,2.85058450677,80,3.07210796715,0.23197436025,80,0.2,0.05,120,0.2,0.05,61.44205118,0.76802563975,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8818359375,2.85060769794,80,3.0720971514,0.231977063979,80,0.2,0.05,120,0.2,0.05,61.4418348817,0.768022936021,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8828125,2.85063088532,80,3.07208633732,0.231979767292,80,0.2,0.05,120,0.2,0.05,61.4416186166,0.768020232708,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8837890625,2.85065406891,80,3.0720755249,0.231982470191,80,0.2,0.05,120,0.2,0.05,61.4414023847,0.768017529809,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.884765625,2.85067724871,80,3.07206471413,0.231985172675,80,0.2,0.05,120,0.2,0.05,61.441186186,0.768014827325,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8857421875,2.85070042471,80,3.07205390503,0.231987874744,80,0.2,0.05,120,0.2,0.05,61.4409700205,0.768012125256,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.88671875,2.85072359692,80,3.07204309758,0.231990576398,80,0.2,0.05,120,0.2,0.05,61.4407538882,0.768009423602,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8876953125,2.85074676534,80,3.07203229179,0.231993277637,80,0.2,0.05,120,0.2,0.05,61.440537789,0.768006722363,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.888671875,2.85076992998,80,3.07202148766,0.231995978462,80,0.2,0.05,120,0.2,0.05,61.4403217231,0.768004021538,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8896484375,2.85079309082,80,3.0720106852,0.231998678872,80,0.2,0.05,120,0.2,0.05,61.4401056903,0.768001321128,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.890625,2.85081624787,80,3.07199988438,0.232001378867,80,0.2,0.05,120,0.2,0.05,61.4398896906,0.767998621133,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8916015625,2.85083940114,80,3.07198908523,0.232004078448,80,0.2,0.05,120,0.2,0.05,61.4396737241,0.767995921552,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.892578125,2.85086255061,80,3.07197828774,0.232006777615,80,0.2,0.05,120,0.2,0.05,61.4394577908,0.767993222385,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8935546875,2.85088569631,80,3.0719674919,0.232009476367,80,0.2,0.05,120,0.2,0.05,61.4392418906,0.767990523633,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.89453125,2.85090883821,80,3.07195669772,0.232012174706,80,0.2,0.05,120,0.2,0.05,61.4390260236,0.767987825294,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8955078125,2.85093197633,80,3.07194590519,0.23201487263,80,0.2,0.05,120,0.2,0.05,61.4388101896,0.76798512737,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.896484375,2.85095511067,80,3.07193511432,0.232017570139,80,0.2,0.05,120,0.2,0.05,61.4385943889,0.767982429861,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8974609375,2.85097824122,80,3.07192432511,0.232020267235,80,0.2,0.05,120,0.2,0.05,61.4383786212,0.767979732765,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8984375,2.85100136799,80,3.07191353756,0.232022963917,80,0.2,0.05,120,0.2,0.05,61.4381628867,0.767977036083,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8994140625,2.85102449098,80,3.07190275166,0.232025660185,80,0.2,0.05,120,0.2,0.05,61.4379471852,0.767974339815,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.900390625,2.85104761018,80,3.07189196742,0.232028356039,80,0.2,0.05,120,0.2,0.05,61.4377315169,0.767971643961,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9013671875,2.8510707256,80,3.07188118483,0.232031051479,80,0.2,0.05,120,0.2,0.05,61.4375158817,0.767968948521,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.90234375,2.85109383725,80,3.07187040389,0.232033746505,80,0.2,0.05,120,0.2,0.05,61.4373002796,0.767966253495,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9033203125,2.85111694511,80,3.07185962462,0.232036441118,80,0.2,0.05,120,0.2,0.05,61.4370847106,0.767963558882,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.904296875,2.85114004919,80,3.07184884699,0.232039135317,80,0.2,0.05,120,0.2,0.05,61.4368691746,0.767960864683,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9052734375,2.8511631495,80,3.07183807102,0.232041829103,80,0.2,0.05,120,0.2,0.05,61.4366536718,0.767958170897,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.90625,2.85118624603,80,3.07182729671,0.232044522475,80,0.2,0.05,120,0.2,0.05,61.436438202,0.767955477525,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9072265625,2.85120933878,80,3.07181652404,0.232047215434,80,0.2,0.05,120,0.2,0.05,61.4362227653,0.767952784566,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.908203125,2.85123242775,80,3.07180575304,0.232049907979,80,0.2,0.05,120,0.2,0.05,61.4360073617,0.767950092021,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9091796875,2.85125551295,80,3.07179498368,0.232052600112,80,0.2,0.05,120,0.2,0.05,61.4357919911,0.767947399888,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.91015625,2.85127859437,80,3.07178421598,0.232055291831,80,0.2,0.05,120,0.2,0.05,61.4355766536,0.767944708169,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9111328125,2.85130167202,80,3.07177344993,0.232057983136,80,0.2,0.05,120,0.2,0.05,61.4353613491,0.767942016864,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.912109375,2.85132474589,80,3.07176268553,0.232060674029,80,0.2,0.05,120,0.2,0.05,61.4351460777,0.767939325971,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9130859375,2.851347816,80,3.07175192279,0.232063364509,80,0.2,0.05,120,0.2,0.05,61.4349308393,0.767936635491,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9140625,2.85137088233,80,3.07174116169,0.232066054576,80,0.2,0.05,120,0.2,0.05,61.4347156339,0.767933945424,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9150390625,2.85139394488,80,3.07173040225,0.23206874423,80,0.2,0.05,120,0.2,0.05,61.4345004616,0.76793125577,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.916015625,2.85141700367,80,3.07171964446,0.232071433471,80,0.2,0.05,120,0.2,0.05,61.4342853223,0.767928566529,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9169921875,2.85144005869,80,3.07170888832,0.2320741223,80,0.2,0.05,120,0.2,0.05,61.434070216,0.7679258777,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.91796875,2.85146310993,80,3.07169813383,0.232076810716,80,0.2,0.05,120,0.2,0.05,61.4338551428,0.767923189284,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9189453125,2.85148615741,80,3.07168738099,0.232079498719,80,0.2,0.05,120,0.2,0.05,61.4336401025,0.767920501281,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.919921875,2.85150920112,80,3.07167662981,0.232082186309,80,0.2,0.05,120,0.2,0.05,61.4334250952,0.767917813691,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9208984375,2.85153224106,80,3.07166588027,0.232084873488,80,0.2,0.05,120,0.2,0.05,61.433210121,0.767915126512,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.921875,2.85155527723,80,3.07165513238,0.232087560253,80,0.2,0.05,120,0.2,0.05,61.4329951797,0.767912439747,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9228515625,2.85157830964,80,3.07164438614,0.232090246607,80,0.2,0.05,120,0.2,0.05,61.4327802714,0.767909753393,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.923828125,2.85160133828,80,3.07163364155,0.232092932548,80,0.2,0.05,120,0.2,0.05,61.4325653961,0.767907067452,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9248046875,2.85162436316,80,3.07162289861,0.232095618077,80,0.2,0.05,120,0.2,0.05,61.4323505538,0.767904381923,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.92578125,2.85164738427,80,3.07161215732,0.232098303194,80,0.2,0.05,120,0.2,0.05,61.4321357445,0.767901696806,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9267578125,2.85167040162,80,3.07160141768,0.232100987899,80,0.2,0.05,120,0.2,0.05,61.4319209681,0.767899012101,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.927734375,2.85169341521,80,3.07159067968,0.232103672192,80,0.2,0.05,120,0.2,0.05,61.4317062247,0.767896327808,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9287109375,2.85171642503,80,3.07157994333,0.232106356072,80,0.2,0.05,120,0.2,0.05,61.4314915142,0.767893643928,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9296875,2.8517394311,80,3.07156920864,0.232109039541,80,0.2,0.05,120,0.2,0.05,61.4312768367,0.767890960459,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9306640625,2.8517624334,80,3.07155847558,0.232111722599,80,0.2,0.05,120,0.2,0.05,61.4310621921,0.767888277401,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.931640625,2.85178543194,80,3.07154774418,0.232114405244,80,0.2,0.05,120,0.2,0.05,61.4308475805,0.767885594756,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9326171875,2.85180842672,80,3.07153701442,0.232117087478,80,0.2,0.05,120,0.2,0.05,61.4306330018,0.767882912522,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.93359375,2.85183141774,80,3.07152628631,0.2321197693,80,0.2,0.05,120,0.2,0.05,61.430418456,0.7678802307,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9345703125,2.85185440501,80,3.07151555984,0.23212245071,80,0.2,0.05,120,0.2,0.05,61.4302039432,0.76787754929,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.935546875,2.85187738851,80,3.07150483502,0.232125131709,80,0.2,0.05,120,0.2,0.05,61.4299894632,0.767874868291,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9365234375,2.85190036826,80,3.07149411185,0.232127812297,80,0.2,0.05,120,0.2,0.05,61.4297750162,0.767872187703,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.9375,2.85192334426,80,3.07148339032,0.232130492474,80,0.2,0.05,120,0.2,0.05,61.4295606021,0.767869507526,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
